restaurant_id,orders_count,temp,rain,wind,humidity,tourist_flow,is_holiday,ops_accepting_time_gojek,ops_delivery_time_gojek,ops_preparation_time_gojek,ops_rating_gojek,ops_rating_grab,mkt_ads_spend_gojek,mkt_ads_spend_grab,mkt_impressions_grab,mkt_roas_gojek,mkt_roas_grab,outage_offline_rate_grab,ads_spend_total,impressions_total,accepting_time_mean,delivery_time_mean,preparation_time_mean,offline_rate_sum,day_of_week,is_weekend,total_sales_lag_1,total_sales_lag_3,total_sales_lag_7,orders_count_lag_1,orders_count_lag_3,orders_count_lag_7,temp_lag_1,temp_lag_2,temp_lag_3,temp_lag_4,temp_lag_5,temp_lag_6,temp_lag_7,rain_lag_1,rain_lag_2,rain_lag_3,rain_lag_4,rain_lag_5,rain_lag_6,rain_lag_7,wind_lag_1,wind_lag_2,wind_lag_3,wind_lag_4,wind_lag_5,wind_lag_6,wind_lag_7,humidity_lag_1,humidity_lag_2,humidity_lag_3,humidity_lag_4,humidity_lag_5,humidity_lag_6,humidity_lag_7,tourist_flow_lag_1,tourist_flow_lag_2,tourist_flow_lag_3,tourist_flow_lag_4,tourist_flow_lag_5,tourist_flow_lag_6,tourist_flow_lag_7,total_sales_rolling_mean_7,orders_count_rolling_mean_7,temp_rolling_mean_7,rain_rolling_mean_7,wind_rolling_mean_7,humidity_rolling_mean_7,tourist_flow_rolling_mean_7
33,6.0,27.0,1.3,9.0,86.0,0.0,0,0.0833333333333333,2.0,20.75,5.0,5.0,6600.0,14230.36,55.0,0.0,24.6585469376741,0.0,20830.36,55.0,0.0833333333333333,2.0,20.75,0.0,4,0,1131650.0,454500.0,1316550.0,9.0,6.0,8.0,26.7,25.4,26.1,25.4,25.7,25.7,28.9,7.2,23.1,20.6,26.8,20.4,20.9,0.6,19.3,23.3,28.7,27.5,25.0,26.2,16.4,87.0,91.0,87.0,90.0,89.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525596.4285714285,5.142857142857143,26.0,17.185714285714287,22.714285714285715,88.28571428571429,0.0
12,83.0,27.9,0.5,14.0,72.0,0.0,0,0.3,14.033333333333331,29.116666666666667,4.800000190734863,4.7,106000.0,445519.0,2912.0,41.5,13.768211905665078,0.0,551519.0,2912.0,0.3,14.033333333333331,29.116666666666667,0.0,5,1,20637000.0,23136000.0,24155000.0,99.0,111.0,101.0,27.6,27.5,27.5,26.6,27.4,26.9,27.0,1.0,0.0,0.0,2.1,1.6,4.8,8.2,13.7,10.8,8.9,9.7,11.2,11.3,15.7,78.0,72.0,66.0,79.0,78.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22943714.285714287,102.57142857142856,27.342857142857135,1.4285714285714286,11.371428571428572,75.57142857142857,0.0
46,14.0,,,,,0.0,0,0.1333333333333333,13.716666666666669,19.23333333333333,4.800000190734863,4.8,80400.0,159994.0,0.0,12.039800995024876,14.147405527707289,0.0,240394.0,0.0,0.1333333333333333,13.716666666666669,19.23333333333333,0.0,6,1,5359000.0,9024500.0,3281500.0,16.0,27.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4389714.285714285,16.714285714285715,,,,,0.0
13,5.0,27.3,2.8,17.4,85.0,0.0,0,0.4,9.666666666666666,8.116666666666667,3.900000095367432,5.0,21120.0,0.0,379.0,0.2367424242424242,,0.0,21120.0,379.0,0.4,9.666666666666666,8.116666666666667,0.0,0,0,324750.0,1002500.0,616500.0,2.0,5.0,3.0,28.0,28.0,28.2,28.3,27.8,28.2,28.0,1.1,0.3,2.4,2.1,1.2,1.1,0.1,15.2,13.4,10.4,8.9,17.3,16.3,19.8,80.0,76.0,74.0,72.0,70.0,64.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605392.8571428572,3.142857142857143,27.97142857142857,1.5714285714285718,14.128571428571428,74.42857142857143,0.0
17,90.0,,,,,0.0,0,0.1166666666666666,8.816666666666666,19.766666666666666,5.0,4.7,120400.0,783434.0,3751.0,14.696843853820598,11.824863357985484,0.0,903834.0,3751.0,0.1166666666666666,8.816666666666666,19.766666666666666,0.0,5,1,17882000.0,16192000.0,19016000.0,89.0,71.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16833571.42857143,82.57142857142857,,,,,0.0
14,10.0,,,,,0.0,0,0.3166666666666666,10.933333333333334,42.2,4.900000095367432,4.9,37368.0,151750.48,1177.0,0.0,21.930737879708847,0.48,189118.48,1177.0,0.3166666666666666,10.933333333333334,42.2,0.48,4,0,1017000.0,1771000.0,3960000.0,4.0,11.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023571.4285714289,8.142857142857142,,,,,0.0
49,20.0,,,,,0.0,0,0.25,11.95,24.633333333333333,4.800000190734863,4.8,51200.0,193399.0,1422.0,14.4921875,12.151045248424245,0.0,244599.0,1422.0,0.25,11.95,24.633333333333333,0.0,5,1,4358000.0,4744000.0,4214500.0,20.0,23.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4571571.428571428,21.142857142857142,,,,,0.0
23,1.0,,,,,0.0,0,,,,4.900000095367432,4.7,,13165.6,97.0,,13.30284985112718,0.0,13165.6,97.0,,,,0.0,2,0,1960790.0,683450.0,1356540.0,5.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892237.1428571428,2.571428571428572,,,,,0.0
13,2.0,26.3,17.8,21.1,90.0,0.0,0,0.35,7.966666666666667,22.066666666666663,4.699999809265137,5.0,16524.0,0.0,627.0,15.79520697167756,,0.0,16524.0,627.0,0.35,7.966666666666667,22.066666666666663,0.0,6,1,611500.0,119000.0,344000.0,3.0,1.0,1.0,26.6,26.0,27.1,27.5,27.8,27.3,26.7,2.9,21.1,11.9,19.5,8.6,2.2,11.9,15.3,9.0,11.4,14.4,13.8,12.5,15.0,89.0,92.0,86.0,84.0,82.0,83.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520000.0,2.7142857142857144,26.942857142857143,12.0,13.928571428571429,86.57142857142857,0.0
24,6.0,27.6,4.2,14.0,81.0,0.0,0,0.3166666666666666,11.166666666666666,34.65,4.699999809265137,4.8,20400.0,26108.8,265.0,13.14950980392157,11.107366098786615,0.0,46508.8,265.0,0.3166666666666666,11.166666666666666,34.65,0.0,1,0,2194050.0,1788800.0,450500.0,13.0,7.0,8.0,26.9,27.6,26.5,26.3,26.3,24.2,25.8,0.6,0.6,23.4,11.7,27.9,27.9,13.2,14.8,18.8,24.2,19.6,20.6,16.8,16.5,81.0,73.0,85.0,87.0,86.0,95.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402828.5714285714,8.428571428571429,26.485714285714288,13.757142857142856,18.4,84.0,0.0
24,7.0,25.9,3.4,10.1,90.0,0.0,0,0.5333333333333333,9.183333333333334,11.083333333333334,4.800000190734863,4.8,28800.0,72360.84,428.0,16.89236111111111,10.527102781006963,0.0,101160.84,428.0,0.5333333333333333,9.183333333333334,11.083333333333334,0.0,6,1,526050.0,690500.0,725500.0,4.0,4.0,3.0,26.5,26.3,27.2,26.9,26.6,26.5,26.8,11.4,8.5,4.4,1.0,0.0,0.8,1.3,10.6,14.9,13.6,10.9,12.3,10.5,12.6,86.0,89.0,85.0,79.0,78.0,84.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825942.8571428572,4.714285714285714,26.557142857142857,4.214285714285714,11.842857142857143,84.42857142857143,0.0
37,5.0,,,,,0.0,0,,,,,5.0,,,,,,,0.0,0.0,,,,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.2857142857143,0.7142857142857143,,,,,0.0
44,0.0,,,,,0.0,0,,,,0.0,,,,,,,,0.0,0.0,,,,0.0,6,1,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,0.0
17,22.0,,,,,0.0,0,0.1166666666666666,9.666666666666666,16.666666666666668,0.0,4.4,14208.0,75769.1,1152.0,21.607545045045047,14.715761438369992,0.0,89977.1,1152.0,0.1166666666666666,9.666666666666666,16.666666666666668,0.0,3,0,529000.0,3466000.0,2158500.0,9.0,16.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850000.0,14.285714285714286,,,,,0.0
39,3.0,,,,,0.0,0,0.1833333333333333,11.283333333333331,24.08333333333333,5.0,4.8,19242.0,13165.6,70.0,20.722897827668643,10.462872941605395,4.65,32407.6,70.0,0.1833333333333333,11.283333333333331,24.08333333333333,4.65,3,0,924300.0,1065750.0,222500.0,4.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790344.2857142857,5.857142857142857,,,,,0.0
31,5.0,24.2,4.3,15.9,85.0,0.0,0,0.0666666666666666,16.733333333333334,38.28333333333333,4.800000190734863,4.8,25200.0,13149.6,319.0,0.0,6.273955101295857,60.0,38349.6,319.0,0.0666666666666666,16.733333333333334,38.28333333333333,60.0,1,0,2807200.0,4666225.0,1539900.0,6.0,8.0,4.0,24.5,24.2,24.0,24.9,25.0,24.8,24.8,3.2,14.2,9.8,1.6,0.2,1.7,0.0,13.8,14.7,15.5,13.1,12.1,8.7,13.4,83.0,88.0,88.0,77.0,76.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2396610.714285714,5.142857142857143,24.514285714285712,5.0,13.4,83.0,0.0
12,62.0,27.3,8.5,15.1,79.0,0.0,0,0.0333333333333333,8.866666666666667,29.75,4.800000190734863,4.6,270788.0,631715.01,12101.0,4.782338951504498,4.028715417099239,,902503.01,12101.0,0.0333333333333333,8.866666666666667,29.75,0.0,2,0,11258864.0,11225580.0,6120095.0,67.0,61.0,36.0,27.9,27.7,27.3,27.1,28.3,28.4,27.9,1.7,1.1,2.5,3.4,3.3,1.7,2.6,12.5,13.0,13.1,12.1,12.6,17.4,20.6,74.0,75.0,80.0,84.0,79.0,79.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11229727.142857144,65.14285714285714,27.714285714285715,3.1714285714285717,13.685714285714283,78.57142857142857,0.0
16,14.0,,,,,0.0,0,0.15,7.0,30.066666666666663,4.699999809265137,4.8,104000.0,94461.01,1006.0,6.1692307692307695,7.815923204716952,42.0,198461.01,1006.0,0.15,7.0,30.066666666666663,42.0,3,0,2945000.0,4839700.0,4093900.0,11.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3139471.4285714286,13.428571428571429,,,,,0.0
35,0.0,,,,,0.0,0,,,,,,136860.0,201423.28,2726.0,18.46814262750256,11.677150724583573,,338283.28,2726.0,,,,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0
12,77.0,26.2,1.0,24.8,74.0,0.0,0,0.0666666666666666,13.3,25.6,4.599999904632568,4.6,387312.0,524443.44,11197.0,17.44588342215062,6.566961729943653,0.0,911755.44,11197.0,0.0666666666666666,13.3,25.6,0.0,3,0,15112000.0,17738000.0,12684000.0,73.0,75.0,67.0,26.4,26.4,26.0,26.1,25.6,25.9,25.9,0.1,0.2,1.3,0.0,2.1,0.8,2.4,27.8,28.2,23.7,26.4,20.3,22.0,29.8,69.0,61.0,66.0,62.0,68.0,72.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16404000.0,70.85714285714286,26.085714285714285,0.7857142857142857,24.742857142857144,67.42857142857143,0.0
6,15.0,27.6,2.4,19.4,83.0,0.0,0,0.15,18.45,55.71666666666667,4.800000190734863,4.7,201000.0,129886.23,2956.0,29.937810945273636,3.762138603915134,6.67,330886.23,2956.0,0.15,18.45,55.71666666666667,6.67,6,1,8156250.0,6375650.0,8948050.0,27.0,26.0,28.0,27.7,26.8,26.7,26.8,26.9,27.2,28.1,2.2,7.2,5.0,17.3,15.0,14.8,0.7,18.6,16.8,11.6,10.8,10.5,11.9,10.7,82.0,87.0,90.0,90.0,90.0,88.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8066378.571428572,27.142857142857142,27.1,9.128571428571428,14.22857142857143,87.14285714285714,0.0
40,19.0,,,,,0.0,0,0.1333333333333333,9.216666666666669,26.383333333333333,4.699999809265137,4.3,390782.0,36929.52,1254.0,6.884912815841057,11.102229327648994,0.0,427711.52,1254.0,0.1333333333333333,9.216666666666669,26.383333333333333,0.0,1,0,5592000.0,2198000.0,3312000.0,26.0,15.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250642.857142857,19.857142857142858,,,,,0.0
40,12.0,,,,,0.0,0,0.0833333333333333,11.35,21.666666666666668,4.5,4.2,568800.0,45840.22,612.0,2.352320675105485,6.21724764846242,57.0,614640.22,612.0,0.0833333333333333,11.35,21.666666666666668,57.0,3,0,4427000.0,3247500.0,2978000.0,19.0,18.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3563214.285714286,17.142857142857142,,,,,0.0
31,6.0,24.8,33.0,19.4,91.0,0.0,0,0.3666666666666666,6.266666666666667,26.433333333333334,4.5,,53280.0,,,37.54926801801802,,,53280.0,0.0,0.3666666666666666,6.266666666666667,26.433333333333334,0.0,1,0,1024375.0,1292500.0,1677500.0,2.0,4.0,5.0,24.1,25.1,24.9,23.8,25.4,25.7,26.1,53.3,18.2,15.3,21.9,13.4,4.6,1.3,21.5,20.2,15.5,5.4,10.7,11.7,12.4,95.0,90.0,89.0,96.0,90.0,85.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035000.0,4.428571428571429,24.828571428571426,22.814285714285717,14.914285714285713,90.85714285714286,0.0
10,54.0,,,,,0.0,0,0.0,14.016666666666667,24.7,4.699999809265137,,,,,,,,0.0,0.0,0.0,14.016666666666667,24.7,0.0,6,1,21017100.0,21017900.0,16199400.0,60.0,63.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18367828.57142857,53.42857142857143,,,,,0.0
11,27.0,25.0,1.6,20.0,81.0,0.0,0,0.0,11.616666666666667,25.516666666666666,4.599999904632568,4.7,122008.0,113815.89,1878.0,74.26644154481673,20.118456219074503,0.0,235823.89,1878.0,0.0,11.616666666666667,25.516666666666666,0.0,4,0,9630300.0,11182200.0,11906400.0,28.0,33.0,31.0,25.2,25.8,26.1,25.8,26.0,26.0,26.0,4.4,2.0,2.7,0.2,0.3,1.5,2.2,25.8,23.2,22.7,25.5,21.9,23.2,26.1,81.0,84.0,83.0,82.0,81.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11576228.57142857,31.285714285714285,25.7,1.8142857142857145,23.185714285714287,81.71428571428571,0.0
10,40.0,,,,,0.0,0,0.0,13.75,16.516666666666666,4.599999904632568,,,,,,,,0.0,0.0,0.0,13.75,16.516666666666666,0.0,5,1,7998400.0,12393200.0,12691400.0,24.0,41.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11495885.714285716,39.0,,,,,0.0
33,5.0,26.4,8.3,14.5,87.0,0.0,0,0.1666666666666666,6.133333333333334,14.75,5.0,5.0,39744.0,13448.88,25.0,9.732286634460548,55.66708900666821,0.0,53192.88,25.0,0.1666666666666666,6.133333333333334,14.75,0.0,4,0,1446790.0,632750.0,495850.0,3.0,4.0,3.0,26.8,27.0,27.0,27.0,27.4,27.4,27.1,9.9,4.2,4.8,7.3,4.9,5.9,11.5,18.4,23.2,21.5,17.2,24.5,16.9,15.0,82.0,78.0,79.0,80.0,78.0,79.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913011.4285714284,3.142857142857143,27.0,6.471428571428573,19.457142857142856,80.42857142857143,0.0
45,32.0,,,,,0.0,0,0.05,9.533333333333331,19.066666666666663,4.800000190734863,4.8,75600.0,158469.0,1288.0,20.105820105820104,11.844587900472648,4.0,234069.0,1288.0,0.05,9.533333333333331,19.066666666666663,4.0,3,0,7948000.0,4020000.0,4549000.0,41.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5738857.142857143,29.857142857142858,,,,,0.0
17,90.0,,,,,0.0,0,0.0833333333333333,8.6,13.533333333333331,4.900000095367432,4.7,110400.0,890484.0,9032.0,22.418478260869566,11.663320171951431,65.0,1000884.0,9032.0,0.0833333333333333,8.6,13.533333333333331,65.0,5,1,14578000.0,13927000.0,13672000.0,75.0,67.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14502964.285714284,82.28571428571429,,,,,0.0
18,11.0,,,,,0.0,0,0.5166666666666667,15.716666666666669,48.766666666666666,4.800000190734863,,88560.0,,,31.67795844625113,,,88560.0,0.0,0.5166666666666667,15.716666666666669,48.766666666666666,0.0,3,0,1718200.0,1043100.0,874400.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1855928.5714285716,6.0,,,,,0.0
11,11.0,26.9,0.2,18.8,80.0,0.0,0,0.0,12.616666666666667,12.666666666666666,4.800000190734863,0.0,,18622.9,461.0,,37.03504824705068,,18622.9,461.0,0.0,12.616666666666667,12.666666666666666,0.0,2,0,5090300.0,10885900.0,3675100.0,13.0,34.0,13.0,26.9,26.6,26.8,27.0,27.2,27.2,26.4,0.4,0.7,0.6,0.8,1.1,1.6,1.0,17.6,18.9,20.4,18.1,18.3,19.5,19.1,82.0,84.0,82.0,82.0,82.0,83.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6251528.571428572,18.0,26.942857142857143,0.7714285714285715,18.8,82.14285714285714,0.0
35,23.0,,,,,0.0,0,0.0833333333333333,12.466666666666669,18.5,4.699999809265137,4.6,114800.0,158875.89,2360.0,20.554006968641115,16.727899997916612,0.0,273675.89,2360.0,0.0833333333333333,12.466666666666669,18.5,0.0,6,1,7421800.0,6936550.0,8542180.0,27.0,24.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5924904.285714285,21.0,,,,,0.0
27,18.0,,,,,0.0,0,0.4333333333333333,9.2,31.716666666666665,4.699999809265137,4.7,42000.0,151987.47,1288.0,19.90714285714286,39.97566378333688,0.0,193987.47,1288.0,0.4333333333333333,9.2,31.716666666666665,0.0,1,0,6626200.0,7089000.0,10893100.0,17.0,14.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9272014.285714284,19.0,,,,,0.0
10,18.0,,,,,0.0,0,0.0,12.75,28.98333333333333,4.800000190734863,4.8,279360.0,87543.0,841.0,13.139318442153494,21.569971328375768,0.0,366903.0,841.0,0.0,12.75,28.98333333333333,0.0,3,0,10337000.0,9083300.0,11404600.0,25.0,21.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7540257.142857143,18.714285714285715,,,,,0.0
1,12.0,,,,,0.0,0,0.15,9.583333333333334,32.6,4.300000190734863,4.7,45000.0,47716.42,655.0,90.83777777777776,3.143571961182335,28.33,92716.42,655.0,0.15,9.583333333333334,32.6,28.33,4,0,1806800.0,2094900.0,3814300.0,7.0,11.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3319114.285714286,9.428571428571429,,,,,0.0
51,40.0,,,,,0.0,0,0.1833333333333333,14.4,25.066666666666663,4.800000190734863,4.8,177160.0,162889.26,2792.0,16.194400541883045,15.986321013429611,0.0,340049.26,2792.0,0.1833333333333333,14.4,25.066666666666663,0.0,4,0,5606040.0,7861040.0,7572530.0,28.0,32.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8607807.142857144,38.57142857142857,,,,,0.0
1,6.0,,,,,0.0,0,0.3166666666666666,24.15,34.233333333333334,4.5,,,,,,,,0.0,0.0,0.3166666666666666,24.15,34.233333333333334,0.0,3,0,3250000.0,4332500.0,2828500.0,5.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364071.4285714286,5.857142857142857,,,,,0.0
21,7.0,,,,,0.0,0,0.0,11.883333333333333,29.85,4.800000190734863,4.8,55440.0,21853.78,391.0,22.70923520923521,9.380528219831993,0.0,77293.78,391.0,0.0,11.883333333333333,29.85,0.0,6,1,2103000.0,2766000.0,1506500.0,10.0,16.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920928.5714285716,9.142857142857142,,,,,0.0
16,14.0,,,,,0.0,0,0.1833333333333333,2.7333333333333334,15.466666666666669,,4.6,19440.0,111038.15,908.0,0.257201646090535,7.329913187494569,0.0,130478.15,908.0,0.1833333333333333,2.7333333333333334,15.466666666666669,0.0,2,0,1483000.0,1592000.0,603400.0,6.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1497185.7142857143,8.142857142857142,,,,,0.0
1,12.0,,,,,0.0,0,0.5166666666666667,12.833333333333334,35.31666666666667,4.400000095367432,0.0,43000.0,67958.93,925.0,11.953488372093023,17.208923095169393,,110958.93,925.0,0.5166666666666667,12.833333333333334,35.31666666666667,0.0,3,0,2718000.0,4015000.0,2139000.0,7.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3315428.571428572,8.285714285714286,,,,,0.0
7,18.0,,,,,0.0,0,0.0,13.566666666666666,49.083333333333336,4.800000190734863,4.8,119000.0,25225.28,957.0,25.57058823529412,19.383332910477108,4.31,144225.28,957.0,0.0,13.566666666666666,49.083333333333336,4.31,1,0,7727840.0,5475710.0,7752940.0,12.0,15.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6755930.0,15.857142857142858,,,,,0.0
1,3.0,,,,,0.0,0,0.3666666666666666,6.516666666666667,24.116666666666667,4.699999809265137,4.7,11880.0,50857.41,1530.0,66.24579124579125,23.202125314678824,1.67,62737.41,1530.0,0.3666666666666666,6.516666666666667,24.116666666666667,1.67,3,0,2253000.0,1392000.0,1370000.0,3.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1909428.5714285716,3.0,,,,,0.0
6,29.0,27.3,5.3,13.3,84.0,0.0,0,0.1833333333333333,15.266666666666667,24.23333333333333,4.699999809265137,0.0,133000.0,191227.36,1804.0,38.778195488721806,3.184690726264275,,324227.36,1804.0,0.1833333333333333,15.266666666666667,24.23333333333333,0.0,3,0,11017100.0,7061500.0,5256250.0,37.0,24.0,17.0,27.4,27.2,26.2,26.7,26.0,26.2,26.6,0.9,2.0,6.8,4.1,14.7,11.6,22.1,11.4,12.9,14.7,13.3,14.8,10.6,12.3,84.0,83.0,87.0,84.0,89.0,90.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7151607.142857143,25.714285714285715,26.714285714285715,6.485714285714286,13.0,85.85714285714286,0.0
14,17.0,,,,,0.0,0,0.1333333333333333,9.466666666666669,38.03333333333333,4.699999809265137,4.9,26136.0,120716.99,681.0,27.89256198347108,18.3072821812406,1.75,146852.99,681.0,0.1333333333333333,9.466666666666669,38.03333333333333,1.75,2,0,1140000.0,2251000.0,2078000.0,5.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2761571.4285714286,11.142857142857142,,,,,0.0
1,3.0,,,,,0.0,0,0.4666666666666667,8.4,35.78333333333333,4.699999809265137,4.7,39640.0,0.0,129.0,13.748738647830477,,,39640.0,129.0,0.4666666666666667,8.4,35.78333333333333,0.0,4,0,2259000.0,891000.0,1340000.0,7.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2179428.571428572,5.285714285714286,,,,,0.0
14,2.0,,,,,0.0,0,,,,,4.9,,54403.37,433.0,,7.003242630006192,0.0,54403.37,433.0,,,,0.0,3,0,0.0,793000.0,94000.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245142.85714285716,1.1428571428571428,,,,,0.0
6,20.0,26.7,16.6,9.6,89.0,0.0,0,0.1833333333333333,15.533333333333331,24.08333333333333,4.599999904632568,4.8,93800.0,170225.49,3456.0,18.13272921108742,10.306917019301869,,264025.49,3456.0,0.1833333333333333,15.533333333333331,24.08333333333333,0.0,4,0,6040650.0,7846300.0,8321150.0,18.0,23.0,23.0,26.5,26.7,27.4,28.1,27.7,27.3,27.6,17.8,10.7,4.8,0.1,0.0,0.9,0.2,13.4,18.4,17.5,15.3,15.5,15.0,15.1,87.0,85.0,80.0,75.0,74.0,76.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5137571.428571428,17.571428571428573,27.2,7.271428571428572,14.957142857142856,80.85714285714286,0.0
1,0.0,,,,,0.0,0,,,,4.300000190734863,0.0,,2890.72,41.0,,0.0,0.0,2890.72,41.0,,,,0.0,0,0,4304500.0,4351000.0,5248000.0,13.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600357.1428571427,8.571428571428571,,,,,0.0
50,2.0,,,,,0.0,0,0.1,0.0666666666666666,11.833333333333334,5.0,,,,,,,,0.0,0.0,0.1,0.0666666666666666,11.833333333333334,0.0,0,0,0.0,846000.0,1000.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137428.57142857142,1.4285714285714286,,,,,0.0
15,9.0,27.4,10.2,23.6,83.0,0.0,0,0.0833333333333333,16.166666666666668,35.983333333333334,5.0,5.0,86832.0,12838.4,203.0,32.77363184079602,37.13858424725823,0.0,99670.4,203.0,0.0833333333333333,16.166666666666668,35.983333333333334,0.0,6,1,6182800.0,959500.0,871600.0,10.0,3.0,3.0,28.1,28.3,27.3,27.6,27.4,26.9,26.3,7.7,1.3,10.7,1.2,9.6,13.3,26.8,23.2,26.7,23.0,19.9,11.1,16.1,17.4,79.0,80.0,82.0,82.0,82.0,85.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3605171.4285714286,6.714285714285714,27.571428571428573,7.714285714285714,20.514285714285712,81.85714285714286,0.0
